"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2Gb3ADUtL6eCribC2T7gqX","The Boys","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:27FGXRNruFoOdf1vP8dqcH","Nicki Minaj, Cassie","spotify:album:78XjkzI0J1YpzKUPgzWbat","Pink Friday: Roman Reloaded The Re-Up","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2012-01-01","https://i.scdn.co/image/ab67616d0000b273fa2a62fe48c2c929c834c084","1","7","248933","https://p.scdn.co/mp3-preview/a5c2de69672d2e4b39a8c31db1d6bd65a5d8fa8a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","USCM51200686","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5u5WBORMyoGaNmMsTeMuLN","Roman Holiday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:6OfCOPtcPuhlAovGJ52uZO","Pink Friday ... Roman Reloaded","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2011-01-01","https://i.scdn.co/image/ab67616d0000b27385235715597dcd07bb9e0f84","1","1","245693","https://p.scdn.co/mp3-preview/edeca8f980c7d9e89277b6acdc93e62d9b568df6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","USCM51200093","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1cXeMu9DUAaa6xjkp39hJJ","Shanghai","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:5ooCuPIk58IwSo6DRr1JCu","The Pinkprint (Deluxe)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2014-12-15","https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458","1","18","219493","https://p.scdn.co/mp3-preview/fa3f7cd59446c75075d27a63654da6607e9b3af9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","24","USCM51400398","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1hHbmfNfXIwHyHCYO8ae3I","Hard White","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","5","193893","https://p.scdn.co/mp3-preview/1fedb4efa384e7d2b05eaef2405afadf2be96bc6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USCM51800140","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4pJ15e9awy9c4eajhHmJO1","Buy A Heart","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:20sxb77xiYeusSH8cVdatc","Nicki Minaj, Meek Mill","spotify:album:5ooCuPIk58IwSo6DRr1JCu","The Pinkprint (Deluxe)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2014-12-15","https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458","1","10","255466","https://p.scdn.co/mp3-preview/ea82dd0c6d2831b6447a86f2daa19f0f9cc8267d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USCM51400389","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:2PiPXo7l8Vozdt9QZk1Lvw","Come See About Me","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","15","246240","https://p.scdn.co/mp3-preview/3086d76ecd830d2fa26b463bb120fae2752e9384?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USCM51800148","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5NjcvFJsahRqqSvNvTVJX4","Coco Chanel (feat. Foxy Brown)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:1wvlC6NwleHt1iRD6d5X2C","Nicki Minaj, Foxy Brown","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","18","224933","https://p.scdn.co/mp3-preview/428c5c4e8fa3dcb8a884d68d9479fa3d32f41d53?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","USCM51800151","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4OgSKgxZqty3qQMtKU44Ah","The Crying Game","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:5Mq7iqCWBzofK39FBqblNc","Nicki Minaj, Jessie Ware","spotify:album:5ooCuPIk58IwSo6DRr1JCu","The Pinkprint (Deluxe)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2014-12-15","https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458","1","3","265226","https://p.scdn.co/mp3-preview/235db0b08369fcdf93ec64200da60c63f0a2ceab?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USCM51400361","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5vAEnWrHxLv78uwZrAJcX6","Thought I Knew You (feat. The Weeknd)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","Nicki Minaj, The Weeknd","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","7","198280","https://p.scdn.co/mp3-preview/470491a4ffd2e7003f9d6ad29bd40f0af302a7f6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","USCM51800141","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:3ig3X70suAwUn4oDnQaMru","Sir (feat. Future)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Nicki Minaj, Future","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","16","224893","https://p.scdn.co/mp3-preview/3b3e74c63cd20efe89ebceb7387298c0bda8b3cb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","USCM51800149","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4JbBFf2y0H2BgJXZT6i9Hi","Whip It","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:6OfCOPtcPuhlAovGJ52uZO","Pink Friday ... Roman Reloaded","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2011-01-01","https://i.scdn.co/image/ab67616d0000b27385235715597dcd07bb9e0f84","1","12","195813","https://p.scdn.co/mp3-preview/f1a564b4f1267e5d406e4d1251658d32e5eca991?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USCM51200113","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1g3WXUEJ53HXHSTgVXDX4u","I Lied","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:5ooCuPIk58IwSo6DRr1JCu","The Pinkprint (Deluxe)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2014-12-15","https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458","1","2","304146","https://p.scdn.co/mp3-preview/0af19fc20966c116d6dc9c8288664f7f0c254daf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USCM51400360","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0syANbL8N5UDjouX7GxDtj","I’m The Best","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","1","216880","","true","0","USCM51000711","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1o6M2GxY3ITaFzOD3XEaFB","Win Again","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:5ooCuPIk58IwSo6DRr1JCu","The Pinkprint (Deluxe)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2014-12-15","https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458","1","19","250453","https://p.scdn.co/mp3-preview/36c6abe0af259d01dfd6240ccaed056f700c07ef?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","USCM51400386","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:7spxYjVBMBaL7HIrpKJCVc","Big Daddy","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:20sxb77xiYeusSH8cVdatc","Nicki Minaj, Meek Mill","spotify:album:5ooCuPIk58IwSo6DRr1JCu","The Pinkprint (Deluxe)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2014-12-15","https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458","1","17","199706","https://p.scdn.co/mp3-preview/bdc2e8ec5a57215a1ee6ac4b4bd98b4c43fb0072?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","USCM51400379","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0j8zLbIueSkVqB3Tl6PsjA","Regret In Your Tears","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:4gjpZe62VZ4QgQH4dJYxKy","Regret In Your Tears","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2017-03-09","https://i.scdn.co/image/ab67616d0000b273319b1756a8d4b1d964b0b9ce","1","1","229573","https://p.scdn.co/mp3-preview/42d05d06c165341394c28f656bec0be94426d355?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USCM51700016","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6WEDEPZSqLBM69CRwga7I5","I Am Your Leader","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:7iMvwE8qANp3aIfAGKEAwS, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Nicki Minaj, Cam'ron, Rick Ross","spotify:album:6OfCOPtcPuhlAovGJ52uZO","Pink Friday ... Roman Reloaded","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2011-01-01","https://i.scdn.co/image/ab67616d0000b27385235715597dcd07bb9e0f84","1","3","213733","https://p.scdn.co/mp3-preview/7e3d09424c8950d0f25d65429a55f4068d497569?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USCM51200097","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4VRAVd6drMjJO4AvRLrd7w","Marilyn Monroe","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:6OfCOPtcPuhlAovGJ52uZO","Pink Friday ... Roman Reloaded","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2011-01-01","https://i.scdn.co/image/ab67616d0000b27385235715597dcd07bb9e0f84","1","15","196426","https://p.scdn.co/mp3-preview/09b8fcbed3c10825e5ecf2f3dd514677c5c2b471?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","USCM51200117","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0eUzRaG60gimqQJ02oSUnH","Roman's Revenge","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Nicki Minaj, Eminem","spotify:album:3LJhoYn4nnHmvPRO3ppbsl","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b273c17570626959bfa6c2435925","1","2","276173","https://p.scdn.co/mp3-preview/d69d3f4d74b30d586318b85f7b011321ee79c3de?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USCM51000713","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:39XNWKuuBZK0oaV5YmD2dF","Moment 4 Life","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:3TVXtAsR1Inumwj472S9r4","Nicki Minaj, Drake","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","7","279306","","true","0","USCM51000722","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:3gTp4KG5WhiXUV3Q7OGBnD","Nip Tuck","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","13","207266","https://p.scdn.co/mp3-preview/a712489bc3f8de1413671a1629576008467e5730?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","USCM51800146","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5JuE6xmUGOm3a2o7U18uTU","Blazin","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Nicki Minaj, Kanye West","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","9","301800","","true","0","USCM51000727","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0Jm9XTLs2VP52VvzGWiEAH","Dear Old Nicki","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","11","233386","","true","0","USCM51000731","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:3yRtCntPrFnfYgiqn1He2o","Run & Hide","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","8","154600","https://p.scdn.co/mp3-preview/b95511c6aa18113295f790b5fc4ae804727c22c9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","USCM51800142","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6HzZALdO9vjjQhyzWe9ns5","Four Door Aventador","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:5ooCuPIk58IwSo6DRr1JCu","The Pinkprint (Deluxe)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2014-12-15","https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458","1","8","182666","https://p.scdn.co/mp3-preview/1b85eb5698aa7ad2c926b9eac498487c6d383843?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","USCM51400381","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:43RSiN5Os4MiYwj3fNVomY","2 Lit 2 Late Interlude","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","14","55266","https://p.scdn.co/mp3-preview/41964e2a4a04a3aaddcf75b0469ab90c8b3f39ad?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","USCM51800147","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1KVvVwHnGz3TPTVxQ86JDm","Shopaholic (feat. Gucci Mane, Bobby V, & F1Jo)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo, spotify:artist:4HgF4KnohByNElYid7iCNb, spotify:artist:3aBe7wR8eOZi8vqw3JgHiZ","Nicki Minaj, Gucci Mane, Bobby V., F1JO","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","12","332434","https://p.scdn.co/mp3-preview/42838ed6e44d72f59904eb21872dc898969e72c3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USUM72108019","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4XK4rTlGw1i9z0rAPPyCjA","Automatic","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:6OfCOPtcPuhlAovGJ52uZO","Pink Friday ... Roman Reloaded","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2011-01-01","https://i.scdn.co/image/ab67616d0000b27385235715597dcd07bb9e0f84","1","13","198093","https://p.scdn.co/mp3-preview/b3742d7a5afe5b70ba3401d717f98c2c5aeed256?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","USCM51200125","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4UI1MqLR8B1PIfU09jFvYG","Nicki Minaj Speaks","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","10","19487","https://p.scdn.co/mp3-preview/abd820762efe2e84efec76240cea94aff0823012?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","USUM72108064","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4FCvf3FGTFIlsZmP3yoBLH","Slumber Party (feat. Gucci Mane)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Nicki Minaj, Gucci Mane","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","11","210520","https://p.scdn.co/mp3-preview/489f190414a49342c118d80159d5b6bd7d8554cd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","USUM72108024","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:63NTlJWNS65JjsE3QJYr20","Changed It","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:55Aa2cqylxrFIXC767Z865","Nicki Minaj, Lil Wayne","spotify:album:6mHaqkqGuWQMKvISAvRQZF","Changed It","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:55Aa2cqylxrFIXC767Z865","Nicki Minaj, Lil Wayne","2017-03-09","https://i.scdn.co/image/ab67616d0000b2730baeb7047f2770257b5f82c9","1","1","295653","https://p.scdn.co/mp3-preview/587555f2f7d2511f6d8f0b4837941ab33a554b9c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","USCM51700012","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:2OsWux5YbFZcC1MSTkUh3G","Inspirations Outro","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2acDkDTWdNFie1HjcFa4Ny","Queen","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2018-08-10","https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4","1","19","58160","https://p.scdn.co/mp3-preview/f844670934918db5ef551c2adc2cfa820344f1f0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USCM51800152","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:64GxKH9f4UzKq8882oQbRB","I Endorse These Strippers","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:5ZydGR5KkXdV6XGJ9mYvdh","Nicki Minaj, Tyga, Thomas Brinx","spotify:album:78XjkzI0J1YpzKUPgzWbat","Pink Friday: Roman Reloaded The Re-Up","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2012-01-01","https://i.scdn.co/image/ab67616d0000b273fa2a62fe48c2c929c834c084","1","6","262533","https://p.scdn.co/mp3-preview/d0ec3009105c517cbfc060d84ef9934f0af7388f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","USCM51200746","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1CSQgn4dTVadTozLlAqbrV","Freedom","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:78XjkzI0J1YpzKUPgzWbat","Pink Friday: Roman Reloaded The Re-Up","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2012-01-01","https://i.scdn.co/image/ab67616d0000b273fa2a62fe48c2c929c834c084","1","2","287440","https://p.scdn.co/mp3-preview/12a5b146dd6769e492cd789bd85535a7bb527fd2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USCM51200742","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:527H9PG4cjnjK8kCj1py49","Nicki Minaj Speaks #2","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","14","69955","https://p.scdn.co/mp3-preview/708800e348c43cdac9d1b5baf3241d419ce5adc6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","USUM72108065","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5ROuFdNB1Z4xSSyxZDS8Mj","Keys Under Palm Trees","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","16","170579","https://p.scdn.co/mp3-preview/2046f59537511131b7377af44c7a8e42ebcdf14b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","USUM72108063","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:60VxBi9kb7iZPmO8ZJhOMs","Silly","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","17","90148","https://p.scdn.co/mp3-preview/be345bafbcf94571f8ec042ea8bcdf88cc656cdc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","USUM72108069","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6FNM5vRBjIgBRMmF9X3F0j","Easy (feat. Gucci Mane & Rocko)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo, spotify:artist:0T5OJgMVjKIX3b3W3ekqOl","Nicki Minaj, Gucci Mane, Rocko","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","18","245524","https://p.scdn.co/mp3-preview/f22a8c9d1a60e721285606f24acca4ef6fd32c84?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USUM72108061","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6JnbUwMdQxRYKRs9qc71tP","Nicki Minaj Speaks #3","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","19","52741","https://p.scdn.co/mp3-preview/71d4f594b89ad3d0ac9546d333c002c1309003fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USUM72108067","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4LQ3t2vRKyXKY6KuXigamC","Envy","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","20","207753","https://p.scdn.co/mp3-preview/c5b1c237f068ee4dde62d6351cd045a1dd8672b3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","USUM72108012","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
